Date,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"2019-05-04","Ryan Braun","MIL",8,3,0.428571428,0.428571428,0.142857142,0,0,0.333333333,0,0.1429,0.2857,0.5714,0.1429,0.1429,0.7143,3410
"2019-05-04","Steve Pearce","BOS",6,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.25,0.5,0,0.75,0.25,9957
"2019-05-04","Roberto Perez","CLE",3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2900
"2019-05-04","Joe Musgrove","PIT",1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,12970
"2019-05-04","J.T. Realmuto","PHI",5,1,0.2,0.4,0.4,0,0,0,0,0.4,0,0.6,0,0.4,0.6,11739
"2019-05-04","Yasiel Puig","CIN",4,0,0.75,0,0.25,0,1,0,0,0.5,0.5,0,0,0,1,14225
"2019-05-04","Jake Bauers","CLE",3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,15194
"2019-05-04","Tommy Pham","TBR",4,3,0,0.75,0.25,0,0,0,0,0.25,0.5,0.25,0.25,0.75,0,2967
"2019-05-04","Mike Moustakas","MIL",8,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.1667,0.5,0.1667,0.1667,0.6667,4892
"2019-05-04","Xander Bogaerts","BOS",6,0.5,0,0.333333333,0.666666666,0,0.5,0,0,1,0,0,0,0.6667,0.3333,12161
"2019-05-04","Tim Beckham","SEA",3,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0.3333,0,0,0.6667,0.3333,7949
"2019-05-04","Stephen Piscotty","OAK",4,2,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.25,0.75,0,13367
"2019-05-04","Wilmer Difo","WSN",4,0,0,0,1,0,0,0,0.5,0,0.5,0.5,0,0.75,0.25,14320
"2019-05-04","Cody Reed","CIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15232
"2019-05-04","Charlie Culberson","ATL",1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3298
"2019-05-04","Avisail Garcia","TBR",3,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,5760
"2019-05-04","Dansby Swanson","ATL",5,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.6667,0,0,1,0,18314
"2019-05-04","Isiah Kiner-Falefa","TEX",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,16512
"2019-05-04","Isaac Galloway","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238
"2019-05-04","Logan Forsythe","TEX",4,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0,1,7185
"2019-05-04","Ronald Acuna Jr.","ATL",4,3,0.25,0.75,0,0,0,0.333333333,0,0.5,0.25,0.25,0.25,0.5,0.25,18401
"2019-05-04","Vladimir Guerrero Jr.","TOR",4,2,0,1,0,0,0,0,0,1,0,0,0.5,0,0.5,19611
"2019-05-04","Nick Markakis","ATL",5,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,5930
"2019-05-04","Hunter Pence","TEX",4,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,1,8252
"2019-05-04","Albert Pujols","LAA",4,3,0,0.75,0.25,0,1,0.333333333,0,0.75,0.25,0,0,0.75,0.25,1177
"2019-05-04","Daniel Murphy","COL",4,0,0,0,1,0.333333333,0,0,0,0,0.6667,0.3333,0.3333,0.3333,0.3333,4316
"2019-05-04","Miguel Rojas","MIA",4,3,0,1,0,0,0,0,0,1,0,0,0,0.3333,0.6667,7802
"2019-05-04","Justin Smoak","TOR",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0,1,9054
"2019-05-04","Michael Brantley","HOU",4,0.5,0.25,0.25,0.5,0,0.5,0,0,0.25,0,0.75,0,0.75,0.25,4106
"2019-05-04","Eduardo Escobar","ARI",5,3,0,0.75,0.25,0,0,0,0,0.5,0.25,0.25,0.5,0.5,0,6153
"2019-05-04","Jon Berti","MIA",4,4,0,1,0,0,0,0.25,0,0.25,0.5,0.25,0.75,0.25,0,12037
"2019-05-04","Rougned Odor","TEX",4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,12282
"2019-05-04","Jonathan Lucroy","LAA",4,3,0,0.75,0.25,0,0,0,0,0.5,0,0.5,0.25,0.75,0,7870
"2019-05-04","Ian Desmond","COL",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6885
"2019-05-04","Peter O'Brien","MIA",4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13288
"2019-05-04","Joey Gallo","TEX",4,1,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0,0.5,0.5,14128
"2019-05-04","Starlin Castro","MIA",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.6667,0.3333,0,0,1,0,4579
"2019-05-04","Andrew Benintendi","BOS",6,0.333333333,0.2,0.2,0.6,0,0,0,0,0.2,0.8,0,0.2,0.8,0,17901
"2019-05-04","Chad Wallach","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17161
"2019-05-04","Billy McKinney","TOR",4,0,0.5,0,0.5,0,0,0,1,0.3333,0,0.6667,0,0.3333,0.6667,15654
"2019-05-04","Ender Inciarte","ATL",5,0,0,0,1,0,0,0,0,0.25,0.5,0.25,0.25,0.5,0.25,4922
"2019-05-04","Asdrubal Cabrera","TEX",4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4962
"2019-05-04","Eric Hosmer","SDP",5,3,0.2,0.6,0.2,0,0,0,0,0.4,0.4,0.2,0.4,0.4,0.2,3516
"2019-05-04","Tommy La Stella","LAA",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12371
"2019-05-04","Blake Swihart","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13176
"2019-05-04","Robbie Grossman","OAK",4,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,5254
"2019-05-04","Rich Hill","LAD",2,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,4806
"2019-05-04","Brian Goodwin","LAA",4,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,12858
"2019-05-04","Christian Walker","ARI",5,0,0.25,0,0.75,0,0,0,0,0.25,0.75,0,0,0.25,0.75,13419
"2019-05-04","Kendrys Morales","OAK",4,2,0.25,0.5,0.25,0,0,0,0,0.5,0,0.5,0,0.25,0.75,8610
"2019-05-04","Ian Kinsler","SDP",5,2,0.25,0.5,0.25,0,0,0,0,0.25,0.75,0,0,0.5,0.5,6195
"2019-05-04","Tony Kemp","HOU",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,14894
"2019-05-04","Carson Kelly","ARI",4,0,0.5,0,0.5,0,1,0,0,0,1,0,0,0,1,13620
"2019-05-04","Starling Marte","PIT",5,2,0.25,0.5,0.25,0,0,0,0,0,0.5,0.5,0.25,0.75,0,9241
"2019-05-04","Wil Myers","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10047
"2019-05-04","Aledmys Diaz","HOU",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15937
"2019-05-04","Raimel Tapia","COL",4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,14350
"2019-05-04","Jurickson Profar","OAK",4,2,0.25,0.5,0.25,0,0,0,0,1,0,0,0,0.25,0.75,10815
"2019-05-04","Greg Garcia","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10951
"2019-05-04","Taylor Ward","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17548
"2019-05-04","Tim Locastro","ARI",2,1,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0.5,0,0.5,15124
"2019-05-04","Mike Trout","LAA",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,10155
"2019-05-04","Nolan Arenado","COL",4,0.333333333,0,0.25,0.75,0.333333333,0,0,0,0.25,0.25,0.5,0.25,0.25,0.5,9777
"2019-05-04","David Fletcher","LAA",5,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0,0.6667,0,0.3333,0.6667,17992
"2019-05-04","Luke Weaver","ARI",3,0,0,0,1,0,0,0,0,0,0.6667,0.3333,0,0.6667,0.3333,16918
"2019-05-04","Kole Calhoun","LAA",4,1,0.75,0.25,0,0,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,11200
"2019-05-04","Nick Ahmed","ARI",4,2,0.25,0.5,0.25,0,1,0,0,0.75,0.25,0,0.25,0,0.75,12147
"2019-05-04","Luis Rengifo","LAA",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.6667,0,0.3333,0,1,0,19858
"2019-05-04","Nelson Cruz","MIN",5,3,0,0.75,0.25,0,1,0.333333333,0,0.75,0.25,0,0,0.5,0.5,2434
"2019-05-04","DJ LeMahieu","NYY",4,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,9874
"2019-05-04","Gleyber Torres","NYY",4,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,16997
"2019-05-04","Giovanny Urshela","NYY",1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10681
"2019-05-04","Dexter Fowler","STL",5,2,0,1,0,0,0,0,0,0.5,0,0.5,0,1,0,4062
"2019-05-04","Gary Sanchez","NYY",4,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,11442
"2019-05-04","Jason Heyward","CHC",2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,4940
"2019-05-04","Eddie Rosario","MIN",5,1,0.2,0.4,0.4,0,0,0.5,0,0.2,0.4,0.4,0.2,0.6,0.2,12155
"2019-05-04","Jose Martinez","STL",5,0,0,0,1,0,0.333333333,0,0,0,0.6667,0.3333,0,0.3333,0.6667,7996
"2019-05-04","Jorge Polanco","MIN",5,0.333333333,0,0.25,0.75,0,0,0,0,0,1,0,0,0.25,0.75,13152
"2019-05-04","Daniel Descalso","CHC",2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8392
"2019-05-04","Luke Voit","NYY",4,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0.3333,0,0.3333,0.3333,0.3333,14811
"2019-05-04","Austin Romine","NYY",4,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,0,1,0.3333,0,0.6667,5491
"2019-05-04","Mike Tauchman","NYY",3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,15274
"2019-05-04","Kyle Schwarber","CHC",4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16478
"2019-05-04","Matt Beaty","LAD",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17710
"2019-05-04","Austin Wynns","BAL",3,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.6667,0,15271
"2019-05-04","Steven Matz","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361
"2019-05-04","Adalberto Mondesi","KCR",6,2,0,0.666666666,0.333333333,0,0,0,0,0.75,0.25,0,0,0.75,0.25,13769
"2019-05-04","Brian Dozier","WSN",5,0,0,0,1,0.333333333,0.333333333,0,0,0.3333,0.3333,0.3333,0.6667,0,0.3333,9810
"2019-05-04","Tucker Barnhart","CIN",4,0,0.25,0,0.75,0,0.333333333,0,0,0.5,0.25,0.25,0.25,0,0.75,10200
"2019-05-04","Paul DeJong","STL",5,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0.5,0.5,18015
"2019-05-04","Joey Lucchesi","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19320
"2019-05-04","Steve Wilkerson","BAL",3,0,0.666666666,0,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0,1,16041
"2019-05-04","Taylor Williams","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14899
"2019-05-04","Cesar Hernandez","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10556
"2019-05-04","Derek Dietrich","CIN",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,10542
"2019-05-04","Marcell Ozuna","STL",5,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,10324
"2019-05-04","Austin Barnes","LAD",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,12158
"2019-05-04","Alex Gordon","KCR",6,0.333333333,0.333333333,0.166666666,0.5,0.333333333,0.333333333,0,0,0.5,0.3333,0.1667,0.1667,0.5,0.3333,5209
"2019-05-04","Nathaniel Lowe","TBR",4,1,0.666666666,0.333333333,0,0,0,0,0,0,0.6667,0.3333,0,0.3333,0.6667,19566
"2019-05-04","Amed Rosario","NYM",7,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,15518
"2019-05-04","Adam Eaton","WSN",5,1,0.5,0.25,0.25,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,11205
"2019-05-04","Joe Panik","SFG",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0.3333,0.6667,11936
"2019-05-04","Kolten Wong","STL",4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
"2019-05-04","Austin Hedges","SDP",4,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,12976
"2019-05-04","Martin Maldonado","KCR",6,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,6887
"2019-05-04","Jake Arrieta","PHI",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4153
"2019-05-04","Michael Conforto","NYM",7,0.5,0.4,0.2,0.4,0,0,0,0,0.2,0.6,0.2,0.2,0.4,0.4,16376
"2019-05-04","Odubel Herrera","PHI",2,0,0,0,1,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0,11476
"2019-05-04","Eugenio Suarez","CIN",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,12552
"2019-05-04","Javier Baez","CHC",4,0.5,0,0.333333333,0.666666666,0,0.5,1,0,0,0.6667,0.3333,0.3333,0,0.6667,12979
"2019-05-04","Corey Seager","LAD",5,0.5,0,0.333333333,0.666666666,0.5,0,1,0,0.3333,0.3333,0.3333,1,0,0,13624
"2019-05-04","Whit Merrifield","KCR",6,0.5,0,0.333333333,0.666666666,0,0.5,1,0,0.6667,0,0.3333,0,0.6667,0.3333,11281
"2019-05-04","Jean Segura","PHI",5,0.5,0.4,0.2,0.4,0,0,1,0,0.2,0.6,0.2,0.2,0.6,0.2,5933
"2019-05-04","Joey Votto","CIN",4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0,1,4314
"2019-05-04","Bryce Harper","PHI",5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11579
"2019-05-04","Jose Peraza","CIN",4,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0,0.3333,0,0.3333,0.6667,13593
"2019-05-04","Michael Wacha","STL",2,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,14078
"2019-05-04","Franmil Reyes","SDP",5,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,14566
"2019-05-04","Ronny Rodriguez","DET",4,0,0,0,1,0.5,0.5,0,0,1,0,0,0.5,0,0.5,11875
"2019-05-04","Kurt Suzuki","WSN",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8259
"2019-05-04","Brandon Crawford","SFG",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,5343
"2019-05-04","David Bote","CHC",4,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,14593
"2019-05-04","Hunter Renfroe","SDP",4,2,0,0.666666666,0.333333333,1,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,15464
"2019-05-04","Renato Nunez","BAL",4,0,0,0,1,0,0,0,0,0.5,0,0.5,0,1,0,14503
"2019-05-04","Brandon Nimmo","NYM",5,3,0,1,0,0,0,0,0,0.5,0.25,0.25,0.25,0.5,0.25,12927
"2019-05-04","John Hicks","DET",4,2,0,0.666666666,0.333333333,1,0,0,0,0.6667,0.3333,0,0.3333,0.3333,0.3333,12547
"2019-05-04","Matt Adams","WSN",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9393
"2019-05-04","Tanner Roark","CIN",3,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0.5,0.5,8753
"2019-05-04","Dee Gordon","SEA",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,8203
"2019-05-04","Chad Pinder","OAK",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15191
"2019-05-04","Andrew Knapp","PHI",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14942
"2019-05-04","Mike Gerber","SFG",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,16115
"2019-05-04","Matt Joyce","ATL",1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3353
"2019-05-04","Chris Davis","BAL",3,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,9272
"2019-05-04","Gio Gonzalez","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7448
"2019-05-04","Mookie Betts","BOS",6,0.5,0.25,0.25,0.5,0,0,1,0,0.5,0,0.5,0,0.75,0.25,13611
"2019-05-04","Jay Bruce","SEA",4,0,0,0,1,0.666666666,0,0,0,0,0.3333,0.6667,0.6667,0,0.3333,9892
"2019-05-04","Matt Chapman","OAK",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.6667,0.3333,0,0.3333,0.6667,16505
"2019-05-04","Andrew Stevenson","WSN",3,1,0.5,0.5,0,0,0,0,1,0,0.3333,0.6667,0.6667,0.3333,0,17932
"2019-05-04","Nick Senzel","CIN",4,0,0,0,1,0,0.333333333,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,19293
"2019-05-04","Kevin Kiermaier","TBR",3,2,0,0.666666666,0.333333333,0,0,0,0,0,1,0,0,1,0,11038
"2019-05-04","Keon Broxton","NYM",1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9253
"2019-05-04","Adam Engel","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15082
"2019-05-04","Harold Castro","DET",4,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0,0.3333,0.6667,14691
"2019-05-04","Leonys Martin","CLE",4,1,0,1,0,0,0,0,0,0,0.5,0.5,0,1,0,11846
"2019-05-04","Trevor Williams","PIT",2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16977
"2019-05-04","Carter Kieboom","WSN",5,1,0.5,0.5,0,0,0,1,0,1,0,0,0,0.5,0.5,19958
"2019-05-04","Sandy Leon","BOS",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5273
"2019-05-04","Michael Perez","TBR",3,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,12977
"2019-05-04","Adeiny Hechavarria","NYM",4,3,0.25,0.75,0,0,0,0,0,0.75,0.25,0,0.25,0.5,0.25,10459
"2019-05-04","Ryan Cordell","CHW",4,2,0,1,0,0,0,0.5,0,1,0,0,0.5,0,0.5,15181
"2019-05-04","Brandon Dixon","DET",4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,15214
"2019-05-04","Omar Narvaez","SEA",4,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,13338
"2019-05-04","Jung Ho Kang","PIT",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17182
"2019-05-04","Wilson Ramos","NYM",6,1.5,0,0.6,0.4,0,0,0,0,0.2,0,0.8,0.2,0.2,0.6,1433
"2019-05-04","J.D. Martinez","BOS",5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0.3333,0.6667,6184
"2019-05-04","Rio Ruiz","BAL",3,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,14103
"2019-05-04","Yasmani Grandal","MIL",8,1,0,0.5,0.5,0,0,0,0,0.1667,0.3333,0.5,0,0.8333,0.1667,11368
"2019-05-04","Yoan Moncada","CHW",4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,17232
"2019-05-04","Kelvin Gutierrez","KCR",6,2,0.5,0.5,0,0,0,0,0,0.25,0.5,0.25,0,0.5,0.5,17468
"2019-05-04","Jose Ramirez","CLE",4,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13510
"2019-05-04","Kevin Newman","PIT",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,17696
"2019-05-04","Robinson Cano","NYM",7,6,0,1,0,0,0,0,0,0.3333,0.5,0.1667,0.3333,0.5,0.1667,3269
"2019-05-04","Christian Vazquez","BOS",5,3,0.4,0.6,0,0,0,0,0,0.4,0.2,0.4,0,0.8,0.2,9774
"2019-05-04","Travis Shaw","MIL",8,0.2,0.142857142,0.142857142,0.714285714,0.2,0,0,0,0.4286,0.2857,0.2857,0.4286,0.2857,0.2857,11982
"2019-05-04","Rafael Devers","BOS",6,1,0.75,0.25,0,0,0,0,0,0.75,0,0.25,0,0.75,0.25,17350
"2019-05-04","Carlos Santana","CLE",4,3,0,0.75,0.25,0,1,0,0,0.25,0.75,0,0,0,1,2396
"2019-05-04","Gregory Polanco","PIT",5,0.25,0,0.2,0.8,0,0,0,0,0.2,0.6,0.2,0,0.6,0.4,12907
"2019-05-04","Mitch Haniger","SEA",4,2,0,0.666666666,0.333333333,0,0,0,0,1,0,0,0,0.3333,0.6667,14274
"2019-05-04","Bryan Reynolds","PIT",4,2,0.333333333,0.666666666,0,0,0,0,0,0,0.6667,0.3333,0,0.3333,0.6667,19326
"2019-05-04","Eric Thames","MIL",8,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,3711
"2019-05-04","Yolmer Sanchez","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602
"2019-05-04","Carlos Gonzalez","CLE",4,4,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.25,0.25,7287
"2019-05-04","Josh Bell","PIT",5,0,0,0,1,0,0.666666666,0,0,0.3333,0.6667,0,0,0.3333,0.6667,13145
"2019-05-04","Maikel Franco","PHI",5,3,0.2,0.6,0.2,0,0,0.333333333,0,0.4,0,0.6,0.4,0.4,0.2,12179
"2019-05-04","Dereck Rodriguez","SFG",2,0,0,0,1,0,0,0,0,0.5,0.5,0,0,1,0,14509
"2019-05-04","Dylan Moore","SEA",3,0,0.5,0,0.5,0,1,0,0,0.5,0,0.5,0.5,0,0.5,18042
"2019-05-04","Ji-Man Choi","TBR",4,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,5452
"2019-05-04","Juan Lagares","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5384
"2019-05-04","James McCann","CHW",4,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.6667,0,12859
"2019-05-04","Josh Donaldson","ATL",6,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,1,0,5038
"2019-05-04","Freddy Galvis","TOR",5,2,0.25,0.5,0.25,0,0,0,0,0.5,0.25,0.25,0,0.75,0.25,6609
"2019-05-04","Mike Soroka","ATL",4,1,0.5,0.5,0,0,0,0,0,0,0,1,0,0.5,0.5,18383
"2019-05-04","Danny Jansen","TOR",4,2,0.5,0.5,0,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,16535
"2019-05-04","Freddie Freeman","ATL",5,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,5361
"2019-05-04","Eric Sogard","TOR",5,0,0.333333333,0,0.666666666,0,0,0,0,0,0.6667,0.3333,0.3333,0.3333,0.3333,7927
"2019-05-04","Trevor Richards","MIA",2,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,19309
"2019-05-04","David Peralta","ARI",5,1,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0.25,0.5,0.25,2136
"2019-05-04","Neil Walker","MIA",4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7539
"2019-05-04","Elvis Andrus","TEX",5,0.5,0.25,0.25,0.5,0,0,0,0,0.2,0.6,0.2,0.2,0.2,0.6,8709
"2019-05-04","Josh Reddick","HOU",4,1,0,0.5,0.5,0,0,0,0,0.25,0.25,0.5,0,0.75,0.25,3892
"2019-05-04","Wilmer Flores","ARI",5,0.333333333,0.2,0.2,0.6,0.333333333,0,0,0,0.2,0.2,0.6,0.4,0.4,0.2,5827
"2019-05-04","Rosell Herrera","MIA",3,2,0,0.666666666,0.333333333,0,0,0,0,0,0.6667,0.3333,0,1,0,11611
"2019-05-04","Randal Grichuk","TOR",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10243
"2019-05-04","Jose Altuve","HOU",5,0,0.333333333,0,0.666666666,0,0,0,0,0.6667,0.3333,0,0,1,0,5417
"2019-05-04","Adam Jones","ARI",3,3,0,1,0,0,0,0,0,0.6667,0,0.3333,0,1,0,6368
"2019-05-04","Jorge Alfaro","MIA",4,2,0.25,0.5,0.25,0,0,0.5,0,0.25,0.5,0.25,0.5,0,0.5,12180
"2019-05-04","Socrates Brito","TOR",4,3,0,0.75,0.25,0,0,0.333333333,0,0.5,0.5,0,0.5,0.25,0.25,12944
"2019-05-04","Max Stassi","HOU",5,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,1,10059
"2019-05-04","Charlie Blackmon","COL",4,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,7859
"2019-05-04","Ozzie Albies","ATL",6,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0.5,0,0.6667,0.3333,0,0.1667,0.6667,0.1667,16556
"2019-05-04","Nomar Mazara","TEX",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,14553
"2019-05-04","Brian McCann","ATL",5,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0,0.6667,0.3333,0.6667,0,4810
"2019-05-04","Shin-Soo Choo","TEX",5,3,0.25,0.75,0,0,0,0,0,1,0,0,0,0.5,0.5,3174
"2019-05-04","Brian Anderson","MIA",4,2,0,1,0,0,0,0.5,0,1,0,0,0.5,0.5,0,18289
"2019-05-04","Rowdy Tellez","TOR",4,0,1,0,0,0,0,0,0,0.3333,0.3333,0.3333,0,0,1,15679
"2019-05-04","Trevor Story","COL",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,12564
"2019-05-04","Melky Cabrera","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022
"2019-05-04","Russell Martin","LAD",5,3,0,1,0,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,4616
"2019-05-04","George Springer","HOU",5,0.333333333,0,0.25,0.75,0,0.333333333,0,0,0.25,0.25,0.5,0,0.25,0.75,12856
"2019-05-04","Ildemaro Vargas","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13324
"2019-05-04","Francisco Cervelli","PIT",4,1,0,0.5,0.5,0,0,0,0,0.6667,0.3333,0,0.3333,0,0.6667,5275
"2019-05-04","Justin Turner","LAD",5,1,0,0.5,0.5,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,5235
